,ID,Gender,Education,Offences
4760,53373,Female,Diploma,1
4761,53374,Female,Grade 12,0
4762,53379,Male,Degree,0
4763,53381,Female,Degree,1
4764,53384,Female,Grade 12,1
4765,53411,Male,Grade 12,0
4766,53415,Female,Degree,0
4767,53420,Male,Grade 12,2
4768,53444,Female,Diploma,0
4769,53453,Female,Postgrad,1
4770,53455,Male,Diploma,2
4771,53461,Male,Grade 12,0
4772,53475,Male,Grade 12,1
4773,53507,Male,Diploma,1
4774,53514,Male,Diploma,0
4775,53520,Female,Degree,0
4776,53529,Female,Diploma,0
4778,53551,Female,Grade 12,0
4779,53554,Male,Diploma,0
4780,53560,Female,Grade 12,0
4781,53563,Female,Grade 12,1
4783,53583,Female,Grade 12,0
4784,53586,Male,Diploma,0
4786,53607,Male,Diploma,0
4787,53614,Male,Diploma,2
4788,53616,Female,Diploma,0
4789,53626,Female,Diploma,0
4790,53630,Male,Degree,0
4791,53637,Male,Diploma,0
4792,53645,Female,Diploma,0
4794,53684,Male,Diploma,0
4795,53719,Female,Degree,1
4797,53732,Female,Diploma,1
4798,53740,Male,Postgrad,3
4799,53741,Female,Grade 12,1
4801,53756,Male,Diploma,0
4802,53761,Male,Degree,2
4803,53770,Female,Grade 12,0
4804,53773,Female,Grade 12,0
4805,53787,Female,Degree,0
4806,53789,Male,Diploma,0
4808,53817,Male,Grade 12,0
4809,53828,Female,Grade 12,0
4810,53833,Male,Degree,1
4811,53836,Male,Degree,0
4812,53837,Female,Diploma,0
4815,53866,Male,Diploma,0
4816,53884,Female,Postgrad,0
4817,53905,Female,Diploma,0
4818,53916,Female,Grade 12,0
4819,53920,Female,Grade 12,1
4821,53933,Female,Grade 12,3
4822,53951,Female,Grade 12,3
4823,53956,Female,Grade 12,2
4824,53972,Male,Grade 12,2
4826,53982,Female,Degree,1
4827,53987,Female,Diploma,0
4828,53992,Male,Diploma,0
4829,54030,Female,Grade 12,0
4831,54040,Female,Grade 12,0
4832,54046,Female,Grade 12,0
4833,54058,Female,Diploma,0
4834,54065,Male,Diploma,2
4835,54066,Female,Grade 12,0
4836,54071,Male,Grade 12,1
4837,54072,Male,Grade 12,2
4839,54091,Female,Grade 12,2
4840,54094,Male,Grade 12,0
4842,54112,Male,Diploma,0
4843,54122,Male,Postgrad,3
4844,54142,Male,Grade 12,1
4845,54144,Female,Diploma,0
4846,54146,Female,Diploma,0
4847,54175,Male,Grade 12,0
4848,54183,Male,Grade 12,0
4849,54192,Female,Grade 12,2
4850,54194,Male,Grade 12,1
4851,54201,Male,Grade 12,0
4853,54241,Male,Degree,2
4855,54249,Male,Diploma,0
4856,54256,Female,Postgrad,0
4857,54260,Female,Degree,0
4858,54262,Female,Grade 12,1
4859,54284,Female,Degree,0
4860,54299,Female,Degree,1
4861,54306,Male,Degree,0
4862,54307,Female,Grade 12,0
4863,54310,Male,Grade 12,1
4864,54316,Male,Diploma,0
4865,54318,Female,Grade 12,0
4866,54324,Male,Grade 12,2
4867,54326,Female,Diploma,0
4868,54329,Female,Degree,0
4869,54352,Male,Grade 12,0
4870,54355,Male,Diploma,2
4872,54359,Female,Diploma,2
4875,54423,Male,Diploma,0
4876,54430,Male,Postgrad,0
4877,54449,Female,Diploma,0
4878,54455,Female,Grade 12,2
4881,54476,Female,Degree,0
4882,54477,Female,Diploma,1
4883,54483,Male,Degree,0
4884,54490,Male,Diploma,1
4885,54500,Male,Diploma,0
4886,54507,Male,Degree,0
4887,54516,Female,Grade 12,0
4888,54521,Male,Diploma,0
4889,54527,Female,Diploma,1
4890,54542,Male,Diploma,2
4893,54566,Female,Diploma,0
4894,54578,Female,Grade 12,0
4895,54588,Female,Grade 12,0
4896,54599,Female,Postgrad,1
4897,54610,Male,Diploma,0
4898,54611,Female,Postgrad,0
4899,54619,Female,Diploma,1
4900,54620,Female,Grade 12,1
4901,54621,Male,Grade 12,1
4902,54629,Female,Grade 12,0
4903,54632,Female,Grade 12,0
4904,54639,Male,Postgrad,0
4907,54646,Male,Degree,0
4908,54652,Female,Grade 12,0
4909,54658,Male,Degree,1
4910,54662,Male,Grade 12,1
4911,54670,Female,Grade 12,0
4912,54672,Female,Grade 12,0
4913,54675,Female,Grade 12,0
4914,54689,Male,Diploma,2
4915,54690,Male,Grade 12,1
4916,54693,Male,Diploma,3
4917,54698,Male,Grade 12,0
4918,54708,Male,Degree,0
4919,54710,Female,Grade 12,2
4920,54711,Female,Postgrad,0
4921,54715,Male,Degree,0
4922,54720,Female,Degree,0
4923,54722,Female,Grade 12,0
4924,54730,Male,Diploma,1
4925,54741,Female,Grade 12,0
4926,54759,Female,Degree,0
4927,54764,Male,Grade 12,0
4928,54768,Male,Grade 12,1
4930,54797,Male,Grade 12,0
4931,54798,Male,Grade 12,0
4932,54801,Female,Diploma,1
4933,54802,Male,Degree,1
4934,54814,Female,Diploma,0
4935,54827,Female,Grade 12,1
4936,54829,Male,Grade 12,0
4939,54849,Male,Grade 12,1
4940,54854,Female,Grade 12,1
4941,54859,Female,Diploma,2
4942,54860,Female,Degree,0
4943,54866,Male,Grade 12,0
4944,54872,Female,Diploma,0
4945,54873,Female,Diploma,1
4946,54875,Female,Diploma,1
4947,54877,Female,Diploma,0
4948,54883,Male,Diploma,0
4950,54887,Male,Degree,0
4951,54905,Male,Grade 12,2
4953,54936,Male,Grade 12,0
4955,54972,Female,Grade 12,1
4956,54975,Female,Degree,0
4957,54978,Male,Grade 12,0
4958,54981,Male,Grade 12,2
4959,54998,Female,Grade 12,0
4960,55009,Female,Degree,0
4961,55012,Male,Degree,0
4962,55019,Female,Diploma,0
4963,55053,Female,Postgrad,0
4964,55058,Male,Grade 12,1
4965,55061,Female,Diploma,2
4966,55066,Female,Grade 12,0
4968,55074,Male,Diploma,2
4969,55083,Male,Diploma,1
4970,55084,Female,Degree,0
4971,55085,Female,Grade 12,4
4972,55090,Male,Grade 12,0
4973,55100,Female,Diploma,1
4974,55101,Male,Diploma,0
4975,55109,Female,Degree,0
4976,55112,Female,Grade 12,0
4977,55117,Female,Grade 12,2
4979,55141,Male,Degree,0
4980,55143,Male,Diploma,0
4982,55173,Male,Degree,0
4983,55184,Male,Diploma,0
4984,55186,Female,Degree,0
4985,55196,Male,Diploma,4
4987,55209,Female,Degree,2
4988,55212,Male,Postgrad,0
4989,55219,Female,Grade 12,1
4990,55234,Female,Grade 12,0
4991,55249,Male,Diploma,1
4992,55260,Female,Grade 12,0
4993,55270,Female,Grade 12,3
4994,55285,Female,Degree,1
4995,55290,Female,Grade 12,0
4996,55291,Male,Grade 12,4
4997,55302,Male,Grade 12,3
4998,55331,Male,Grade 12,1
4999,55335,Female,Grade 12,0
5001,55380,Female,Grade 12,2
5003,55385,Female,Degree,2
5004,55396,Female,Grade 12,1
5005,55404,Male,Diploma,0
5006,55408,Male,Grade 12,0
5007,55413,Female,Diploma,0
5008,55415,Male,Grade 12,1
5009,55423,Female,Degree,0
5010,55434,Male,Grade 12,1
5011,55444,Female,Diploma,0
5012,55446,Female,Grade 12,0
5014,55508,Male,Grade 12,0
5015,55510,Female,Diploma,2
5016,55526,Male,Degree,0
5018,55533,Male,Grade 12,0
5019,55539,Male,Grade 12,0
5020,55544,Female,Grade 12,1
5021,55594,Female,Grade 12,0
5022,55622,Female,Grade 12,0
5023,55625,Female,Diploma,3
5024,55630,Male,Degree,3
5025,55635,Female,Diploma,0
5026,55639,Male,Grade 12,2
5027,55642,Male,Grade 12,0
5028,55669,Male,Grade 12,1
5029,55681,Female,Diploma,0
5030,55683,Male,Degree,0
5032,55710,Female,Diploma,0
5033,55715,Female,Diploma,0
5034,55726,Male,Grade 12,0
5035,55731,Male,Grade 12,0
5036,55737,Male,Grade 12,0
5038,55747,Female,Grade 12,2
5039,55750,Male,Diploma,2
5041,55759,Female,Diploma,1
5042,55761,Male,Diploma,1
5043,55786,Female,Grade 12,0
5044,55790,Female,Degree,1
5045,55795,Female,Diploma,3
5046,55798,Female,Grade 12,2
5047,55814,Male,Degree,0
5048,55819,Female,Degree,2
5049,55825,Male,Grade 12,0
5050,55830,Female,Diploma,0
5051,55839,Male,Grade 12,2
5053,55845,Male,Diploma,0
5054,55850,Male,Grade 12,0
5056,55892,Male,Degree,0
5057,55905,Male,Diploma,2
5059,55922,Male,Degree,0
5060,55937,Male,Degree,0
5061,55938,Male,Grade 12,0
5062,55943,Female,Diploma,1
5063,55945,Male,Degree,0
5064,55957,Female,Grade 12,0
5065,55961,Female,Grade 12,0
5066,55963,Female,Diploma,0
5067,55966,Male,Grade 12,0
5069,55997,Female,Diploma,1
5070,55999,Male,Degree,1
5071,56007,Male,Diploma,0
5072,56008,Female,Degree,4
5073,56011,Female,Diploma,0
5074,56015,Male,Diploma,2
5075,56036,Female,Grade 12,0
5076,56039,Male,Degree,0
5077,56044,Male,Grade 12,1
5078,56046,Male,Grade 12,0
5079,56063,Male,Diploma,0
5080,56067,Female,Grade 12,2
5081,56095,Male,Diploma,0
5082,56107,Female,Diploma,0
5084,56115,Male,Diploma,0
5086,56125,Male,Grade 12,0
5087,56136,Female,Grade 12,0
5088,56138,Male,Diploma,0
5090,56150,Female,Grade 12,0
5091,56164,Male,Grade 12,0
5092,56192,Female,Grade 12,0
5093,56200,Female,Grade 12,1
5094,56207,Female,Degree,1
5095,56212,Female,Degree,0
5096,56218,Male,Grade 12,1
5097,56248,Female,Diploma,0
5099,56260,Male,Grade 12,0
5100,56261,Male,Grade 12,0
5102,56277,Male,Grade 12,0
5104,56301,Male,Diploma,1
5106,56339,Female,Grade 12,1
5108,56361,Female,Grade 12,0
5110,56382,Female,Grade 12,3
5111,56397,Female,Grade 12,1
5112,56413,Male,Degree,0
5113,56437,Female,Diploma,1
5114,56450,Male,Degree,1
5115,56473,Female,Diploma,0
5116,56474,Male,Grade 12,0
5117,56476,Female,Diploma,0
5118,56497,Female,Diploma,4
5119,56540,Male,Diploma,0
5121,56552,Female,Degree,0
5122,56560,Female,Grade 12,0
5124,56577,Male,Diploma,0
5126,56585,Male,Diploma,0
5127,56615,Female,Grade 12,0
5128,56633,Female,Degree,0
5129,56640,Female,Grade 12,0
5130,56661,Male,Grade 12,0
5133,56685,Male,Diploma,2
5134,56695,Male,Grade 12,0
5135,56703,Female,Postgrad,0
5136,56707,Female,Diploma,0
5138,56754,Male,Diploma,0
5139,56760,Female,Diploma,0
5141,56773,Female,Degree,2
5142,56778,Female,Diploma,0
5143,56792,Female,Grade 12,0
5144,56793,Male,Grade 12,2
5146,56811,Female,Diploma,0
5148,56821,Female,Diploma,0
5149,56858,Female,Grade 12,1
5151,56870,Female,Degree,0
5152,56874,Female,Grade 12,1
5154,56895,Male,Diploma,0
5155,56897,Female,Postgrad,0
5156,56904,Male,Postgrad,2
5157,56906,Female,Grade 12,0
5158,56908,Female,Grade 12,0
5159,56910,Male,Diploma,0
5160,56912,Female,Diploma,2
5161,56917,Female,Grade 12,1
5162,56945,Male,Degree,0
5163,56957,Male,Grade 12,1
5164,56967,Female,Grade 12,1
5165,57004,Male,Degree,0
5166,57013,Female,Grade 12,0
5167,57028,Female,Diploma,2
5168,57061,Female,Degree,2
5171,57087,Female,Degree,0
5172,57098,Female,Grade 12,0
5173,57109,Female,Grade 12,0
5174,57119,Female,Degree,0
5175,57143,Male,Grade 12,1
5176,57157,Female,Degree,1
5177,57169,Female,Grade 12,0
5178,57175,Male,Postgrad,0
5180,57188,Female,Grade 12,0
5181,57192,Female,Grade 12,3
5182,57201,Male,Degree,2
5183,57206,Female,Grade 12,0
5184,57209,Male,Diploma,0
5185,57220,Female,Grade 12,2
5186,57228,Female,Grade 12,0
5187,57240,Female,Grade 12,2
5188,57253,Female,Grade 12,1
5189,57262,Female,Postgrad,0
5191,57289,Female,Degree,0
5193,57309,Female,Grade 12,1
5194,57315,Female,Grade 12,1
5195,57317,Male,Grade 12,0
5196,57318,Male,Diploma,0
5198,57336,Female,Grade 12,1
5199,57337,Male,Diploma,0
5200,57372,Female,Degree,0
5201,57391,Female,Grade 12,1
5203,57397,Male,Diploma,0
5204,57410,Female,Postgrad,0
5205,57438,Female,Grade 12,3
5206,57439,Female,Diploma,0
5209,57455,Female,Degree,0
5210,57470,Female,Grade 12,1
5211,57473,Female,Grade 12,0
5212,57476,Female,Grade 12,0
5213,57491,Female,Grade 12,0
5214,57496,Female,Degree,0
5215,57509,Male,Postgrad,2
5216,57511,Male,Degree,1
5217,57520,Female,Grade 12,0
5219,57532,Male,Diploma,0
5221,57534,Female,Diploma,0
5225,57555,Male,Diploma,0
5226,57583,Female,Diploma,0
5228,57602,Male,Grade 12,0
5229,57616,Male,Grade 12,0
5230,57658,Male,Grade 12,0
5231,57659,Female,Grade 12,2
5232,57666,Male,Grade 12,0
5233,57668,Female,Grade 12,0
5234,57681,Female,Degree,2
5235,57693,Female,Diploma,0
5236,57719,Female,Grade 12,0
5237,57734,Male,Grade 12,2
5241,57760,Female,Diploma,0
5242,57775,Female,Diploma,3
5243,57795,Male,Grade 12,0
5245,57816,Female,Grade 12,0
5247,57821,Female,Grade 12,0
5248,57834,Female,Degree,0
5249,57838,Male,Diploma,3
5250,57839,Male,Diploma,0
5251,57841,Female,Degree,2
5252,57845,Female,Diploma,0
5253,57851,Female,Grade 12,0
5254,57879,Female,Grade 12,2
5255,57897,Female,Grade 12,0
5256,57911,Male,Degree,2
5257,57915,Female,Grade 12,2
5258,57920,Female,Diploma,0
5260,57926,Male,Degree,0
5261,57929,Female,Grade 12,0
5262,57931,Female,Grade 12,0
5263,57938,Male,Postgrad,3
5264,57940,Female,Grade 12,2
5265,57948,Female,Grade 12,0
5266,57954,Male,Diploma,0
5271,57990,Male,Grade 12,0
5272,57997,Male,Diploma,2
5273,57998,Female,Grade 12,0
5274,58009,Female,Diploma,0
5275,58022,Female,Grade 12,1
5276,58023,Male,Grade 12,2
5277,58066,Female,Diploma,0
5278,58070,Male,Postgrad,3
5279,58075,Male,Diploma,0
5280,58083,Male,Diploma,1
5282,58091,Male,Diploma,0
5283,58102,Male,Diploma,0
5284,58112,Female,Diploma,0
5285,58113,Female,Grade 12,1
5286,58116,Female,Grade 12,0
5288,58134,Female,Degree,0
5289,58138,Female,Grade 12,0
5290,58166,Female,Grade 12,1
5291,58172,Male,Diploma,0
5292,58175,Male,Diploma,2
5293,58216,Female,Postgrad,0
5294,58217,Female,Diploma,1
5296,58228,Female,Grade 12,1
5298,58238,Male,Degree,1
5299,58247,Female,Degree,0
5300,58249,Male,Grade 12,2
5301,58259,Male,Grade 12,1
5303,58265,Female,Grade 12,3
5304,58286,Female,Grade 12,0
5305,58288,Female,Diploma,2
5306,58306,Female,Diploma,0
5307,58313,Male,Degree,0
5308,58315,Male,Diploma,0
5309,58316,Male,Grade 12,2
5310,58326,Male,Grade 12,0
5312,58337,Male,Degree,0
5313,58340,Female,Grade 12,1
5316,58377,Male,Diploma,0
5318,58401,Male,Diploma,0
5320,58414,Male,Diploma,0
5321,58435,Male,Degree,2
5323,58449,Female,Grade 12,0
5324,58464,Female,Diploma,0
5325,58465,Male,Diploma,0
5326,58468,Female,Degree,0
5327,58475,Female,Diploma,0
5328,58478,Female,Grade 12,0
5329,58488,Female,Grade 12,2
5330,58496,Female,Degree,0
5332,58515,Female,Diploma,2
5333,58526,Female,Diploma,0
5334,58531,Male,Postgrad,0
5335,58535,Female,Grade 12,1
5336,58538,Female,Diploma,0
5337,58550,Female,Diploma,0
5338,58555,Male,Diploma,2
5339,58560,Male,Grade 12,0
5340,58569,Male,Diploma,0
5341,58573,Female,Postgrad,0
5342,58577,Female,Grade 12,0
5343,58579,Female,Grade 12,0
5344,58580,Female,Grade 12,0
5345,58586,Male,Grade 12,0
5346,58594,Male,Diploma,1
5347,58603,Male,Grade 12,0
5348,58604,Male,Diploma,2
5349,58610,Female,Diploma,1
5350,58628,Male,Grade 12,1
5351,58636,Male,Grade 12,1
5353,58641,Female,Diploma,0
5354,58645,Female,Degree,1
5355,58653,Male,Grade 12,0
5356,58659,Male,Postgrad,0
5357,58666,Male,Diploma,2
5358,58669,Male,Grade 12,0
5359,58674,Male,Degree,0
5361,58682,Female,Degree,0
5362,58684,Female,Degree,3
5363,58685,Female,Diploma,2
5365,58698,Male,Grade 12,2
5366,58699,Female,Degree,0
5367,58702,Female,Grade 12,1
5368,58714,Female,Diploma,0
5369,58715,Male,Grade 12,0
5370,58774,Female,Diploma,0
5372,58781,Female,Degree,0
5373,58814,Female,Degree,0
5374,58826,Male,Grade 12,1
5375,58834,Male,Diploma,0
5376,58837,Male,Degree,0
5377,58843,Female,Grade 12,0
5378,58844,Female,Grade 12,0
5379,58849,Male,Diploma,2
5380,58863,Female,Grade 12,0
5381,58872,Female,Diploma,0
5382,58880,Female,Grade 12,0
5383,58892,Female,Diploma,0
5384,58918,Female,Degree,0
5385,58919,Female,Degree,0
5386,58923,Female,Diploma,0
5387,58930,Female,Postgrad,0
5389,58933,Male,Diploma,3
5390,58954,Male,Postgrad,0
5391,58961,Female,Grade 12,0
5392,58985,Female,Grade 12,2
5394,58997,Male,Degree,2
5395,59009,Female,Diploma,0
5397,59026,Male,Grade 12,0
5398,59029,Male,Diploma,0
5399,59040,Female,Grade 12,0
5400,59045,Female,Grade 12,0
5401,59056,Female,Grade 12,0
5402,59066,Male,Postgrad,2
5403,59075,Male,Degree,0
5404,59076,Male,Grade 12,2
5406,59087,Female,Grade 12,0
5407,59099,Male,Diploma,0
5408,59101,Female,Degree,1
5409,59104,Male,Degree,0
5410,59115,Male,Grade 12,0
5411,59118,Female,Diploma,0
5413,59130,Male,Degree,2
5414,59135,Male,Grade 12,0
5415,59156,Female,Diploma,0
5417,59177,Female,Diploma,2
5418,59193,Female,Postgrad,2
5419,59194,Male,Postgrad,0
5420,59213,Male,Diploma,2
5421,59216,Male,Grade 12,0
5425,59251,Male,Diploma,0
5426,59259,Male,Grade 12,0
5427,59274,Female,Diploma,2
5428,59275,Male,Grade 12,1
5430,59292,Male,Grade 12,0
5433,59301,Male,Diploma,0
5434,59317,Male,Grade 12,0
5435,59319,Female,Degree,0
5436,59320,Male,Diploma,1
5437,59334,Female,Grade 12,2
5440,59396,Male,Grade 12,2
5441,59403,Female,Grade 12,0
5442,59406,Male,Diploma,0
5443,59410,Male,Grade 12,0
5444,59412,Female,Diploma,4
5445,59419,Male,Diploma,0
5446,59422,Male,Grade 12,0
5448,59443,Male,Diploma,1
5449,59449,Male,Diploma,0
5450,59456,Female,Grade 12,0
5451,59488,Male,Grade 12,2
5452,59497,Male,Diploma,1
5453,59518,Male,Grade 12,0
5455,59536,Female,Diploma,1
5457,59575,Female,Degree,0
5458,59577,Male,Grade 12,0
5459,59615,Female,Grade 12,0
5460,59622,Male,Grade 12,1
5461,59633,Female,Degree,0
5462,59644,Female,Postgrad,1
5463,59649,Female,Grade 12,1
5464,59671,Female,Grade 12,0
5465,59686,Female,Grade 12,2
5466,59696,Female,Grade 12,0
5467,59702,Female,Diploma,0
5468,59736,Male,Diploma,0
5470,59746,Male,Diploma,2
5471,59754,Female,Diploma,0
5472,59760,Male,Grade 12,0
5473,59779,Male,Grade 12,1
5474,59791,Male,Grade 12,2
5476,59805,Female,Diploma,0
5477,59812,Female,Diploma,0
5478,59817,Male,Grade 12,3
5479,59824,Male,Diploma,0
5480,59837,Male,Grade 12,0
5483,59844,Female,Postgrad,2
5484,59846,Female,Degree,1
5486,59864,Female,Degree,0
5487,59866,Male,Diploma,0
5488,59885,Female,Degree,0
5489,59891,Male,Diploma,3
5490,59895,Female,Diploma,0
5491,59906,Male,Diploma,2
5492,59922,Male,Grade 12,0
5493,59929,Female,Grade 12,0
5494,59951,Female,Grade 12,0
5495,59957,Female,Diploma,2
5497,60019,Male,Grade 12,0
5498,60023,Male,Grade 12,0
5499,60040,Female,Diploma,1
5502,60065,Female,Diploma,0
5503,60071,Female,Diploma,3
5504,60076,Male,Postgrad,0
5505,60117,Female,Grade 12,2
5506,60127,Male,Diploma,1
5508,60143,Female,Grade 12,0
5512,60164,Male,Degree,0
5513,60179,Female,Degree,2
5514,60192,Female,Grade 12,4
5515,60196,Male,Grade 12,0
5516,60202,Male,Diploma,2
5517,60207,Female,Grade 12,2
5521,60272,Male,Degree,2
5522,60320,Male,Diploma,0
5524,60327,Female,Diploma,1
5525,60333,Female,Diploma,1
5526,60350,Male,Postgrad,0
5527,60356,Male,Degree,0
5528,60384,Male,Degree,0
5529,60392,Female,Grade 12,0
5530,60395,Female,Postgrad,2
5532,60416,Female,Grade 12,1
5534,60467,Female,Grade 12,1
5535,60468,Female,Grade 12,2
5536,60482,Female,Diploma,0
5539,60501,Female,Diploma,2
5540,60511,Female,Postgrad,0
5541,60522,Male,Degree,0
5544,60542,Male,Diploma,0
5547,60590,Female,Postgrad,3
5548,60595,Male,Diploma,2
5550,60612,Male,Diploma,0
5551,60616,Female,Diploma,0
5552,60620,Male,Grade 12,0
5553,60628,Female,Diploma,0
5554,60636,Male,Diploma,0
5556,60646,Male,Grade 12,0
5557,60647,Male,Diploma,1
5558,60653,Female,Grade 12,0
5559,60662,Female,Grade 12,2
5560,60675,Female,Diploma,1
5561,60680,Male,Degree,3
5564,60722,Female,Diploma,1
5566,60732,Female,Diploma,1
5567,60734,Female,Diploma,2
5568,60762,Male,Diploma,1
5569,60766,Male,Grade 12,1
5570,60769,Male,Degree,0
5571,60770,Male,Grade 12,0
5573,60813,Male,Grade 12,0
5574,60820,Female,Diploma,0
5575,60837,Female,Degree,0
5576,60867,Male,Grade 12,0
5578,60872,Female,Diploma,2
5579,60874,Female,Postgrad,0
5580,60904,Male,Grade 12,1
5581,60909,Female,Diploma,1
5582,60918,Female,Degree,2
5583,60929,Male,Grade 12,3
5586,60956,Female,Degree,0
5588,60961,Female,Degree,0
5589,60962,Female,Diploma,0
5591,60971,Male,Diploma,2
5592,60972,Male,Grade 12,0
5593,61023,Male,Grade 12,2
5594,61039,Male,Diploma,2
5595,61049,Male,Grade 12,0
5596,61070,Male,Grade 12,1
5597,61083,Male,Grade 12,0
5598,61102,Female,Diploma,0
5599,61149,Male,Grade 12,1
5600,61167,Male,Degree,2
5601,61171,Female,Grade 12,1
5602,61174,Male,Diploma,0
5603,61175,Female,Grade 12,0
5604,61176,Female,Diploma,0
5606,61181,Female,Grade 12,0
5607,61184,Female,Grade 12,1
5608,61203,Male,Degree,0
5609,61207,Male,Degree,0
5611,61221,Male,Diploma,2
5612,61232,Male,Grade 12,0
5613,61252,Female,Grade 12,0
5615,61267,Male,Grade 12,1
5616,61280,Female,Degree,0
5617,61283,Male,Degree,2
5618,61307,Male,Diploma,0
5620,61332,Male,Diploma,0
5622,61346,Male,Diploma,2
5623,61350,Female,Grade 12,0
5624,61352,Male,Degree,0
5625,61357,Male,Diploma,0
5626,61358,Female,Diploma,0
5627,61359,Female,Postgrad,0
5628,61377,Male,Postgrad,0
5629,61401,Female,Diploma,2
5630,61402,Female,Grade 12,0
5631,61407,Male,Grade 12,1
5632,61411,Female,Diploma,0
5633,61425,Male,Diploma,1
5634,61428,Female,Degree,0
5635,61430,Male,Diploma,0
5636,61446,Male,Diploma,0
5637,61448,Male,Grade 12,0
5638,61454,Male,Postgrad,2
5639,61455,Male,Diploma,3
5640,61469,Female,Diploma,0
5641,61501,Male,Diploma,0
5642,61506,Female,Grade 12,0
5643,61511,Male,Postgrad,0
5644,61526,Female,Grade 12,0
5645,61527,Male,Grade 12,0
5646,61533,Female,Diploma,0
5648,61540,Male,Diploma,0
5649,61554,Male,Grade 12,0
5650,61556,Female,Diploma,0
5651,61563,Male,Grade 12,1
5652,61577,Male,Degree,0
5653,61580,Male,Grade 12,0
5654,61584,Male,Grade 12,2
5655,61585,Female,Grade 12,0
5656,61587,Female,Grade 12,2
5658,61624,Male,Diploma,0
5659,61647,Female,Grade 12,1
5660,61653,Male,Grade 12,0
5661,61659,Female,Diploma,0
5662,61675,Female,Diploma,0
5663,61710,Male,Diploma,2
5665,61729,Female,Grade 12,0
5666,61742,Female,Grade 12,2
5667,61750,Male,Grade 12,0
5668,61759,Female,Grade 12,0
5669,61760,Male,Grade 12,0
5670,61777,Female,Diploma,0
5671,61783,Female,Diploma,0
5672,61787,Male,Grade 12,0
5673,61798,Male,Grade 12,2
5675,61816,Male,Degree,0
5676,61823,Female,Grade 12,1
5677,61831,Female,Grade 12,0
5678,61832,Female,Diploma,0
5679,61841,Male,Diploma,0
5681,61858,Female,Degree,0
5682,61873,Female,Grade 12,0
5684,61887,Male,Degree,0
5687,61903,Male,Degree,2
5688,61920,Male,Postgrad,0
5689,61933,Female,Grade 12,3
5690,61945,Female,Diploma,0
5691,61949,Male,Grade 12,0
5692,61953,Female,Grade 12,2
5693,61957,Female,Diploma,0
5694,61958,Female,Degree,0
5695,61961,Male,Grade 12,0
5696,61980,Female,Diploma,0
5697,61994,Male,Degree,0
5698,61998,Male,Degree,1
5699,62008,Female,Diploma,1
5700,62012,Female,Grade 12,0
5701,62024,Female,Postgrad,2
5702,62026,Female,Postgrad,0
5704,62033,Female,Degree,0
5705,62052,Male,Grade 12,0
5706,62063,Female,Diploma,0
5707,62093,Male,Degree,0
5708,62095,Male,Degree,0
5709,62121,Female,Diploma,0
5710,62123,Male,Diploma,0
5711,62128,Female,Grade 12,3
5712,62139,Male,Postgrad,3
5713,62144,Female,Diploma,2
5714,62159,Male,Grade 12,0
5715,62179,Female,Diploma,3
5716,62198,Male,Diploma,0
5717,62203,Male,Diploma,0
5718,62213,Female,Grade 12,0
5719,62215,Male,Postgrad,2
5720,62224,Male,Diploma,2
5721,62233,Female,Diploma,0
5722,62244,Female,Grade 12,0
5723,62249,Male,Diploma,0
5724,62256,Male,Postgrad,1
5725,62266,Male,Grade 12,1
5726,62273,Female,Diploma,1
5727,62291,Female,Grade 12,2
5728,62298,Female,Grade 12,2
5729,62305,Female,Grade 12,0
5730,62318,Male,Degree,1
5731,62325,Female,Diploma,4
5732,62332,Male,Grade 12,0
5733,62335,Female,Grade 12,1
5734,62336,Female,Degree,0
5736,62340,Male,Grade 12,1
5737,62344,Male,Diploma,1
5738,62352,Male,Diploma,0
5739,62353,Male,Diploma,0
5740,62371,Female,Grade 12,0
5741,62401,Female,Grade 12,2
5743,62427,Male,Grade 12,0
5744,62431,Male,Degree,0
5745,62435,Male,Diploma,0
5747,62438,Male,Grade 12,1
5748,62447,Female,Grade 12,3
5749,62449,Male,Degree,0
5752,62467,Male,Diploma,0
5753,62472,Female,Grade 12,2
5754,62480,Male,Diploma,3
5755,62483,Male,Grade 12,0
5756,62485,Female,Grade 12,2
5757,62486,Female,Grade 12,1
5758,62488,Female,Postgrad,0
5759,62496,Male,Diploma,0
5760,62509,Male,Grade 12,0
5761,62532,Female,Grade 12,1
5763,62542,Male,Postgrad,0
5764,62548,Female,Postgrad,0
5765,62550,Female,Diploma,0
5766,62556,Male,Grade 12,0
5767,62593,Female,Diploma,1
5768,62594,Male,Grade 12,0
5769,62597,Female,Postgrad,1
5770,62604,Male,Grade 12,0
5771,62609,Female,Grade 12,0
5772,62622,Male,Diploma,0
5773,62638,Female,Diploma,2
5774,62667,Female,Degree,0
5775,62673,Female,Postgrad,0
5777,62711,Male,Grade 12,0
5778,62715,Female,Diploma,0
5779,62728,Female,Degree,2
5780,62733,Female,Grade 12,0
5781,62741,Male,Postgrad,0
5782,62781,Male,Grade 12,0
5783,62791,Female,Degree,0
5784,62820,Male,Diploma,0
5786,62855,Female,Diploma,0
5787,62861,Female,Degree,0
5788,62869,Female,Diploma,0
5789,62871,Male,Grade 12,0
5790,62879,Female,Grade 12,1
5791,62894,Male,Grade 12,0
5792,62899,Male,Diploma,2
5794,62910,Male,Diploma,0
5795,62929,Male,Grade 12,1
5796,62942,Male,Grade 12,1
5798,62947,Male,Grade 12,0
