,ID,Gender,Education,Offences
4533,51101,Female,Diploma,1
4534,51105,Female,Diploma,0
4535,51107,Female,Diploma,1
4536,51147,Female,No records,0
4537,51163,Male,Grade 12,2
4538,51184,Male,No records,0
4539,51185,Female,Diploma,0
4540,51191,Male,Degree,0
4541,51245,Male,Grade 12,2
4542,51246,Male,Postgrad,1
4543,51267,Female,Grade 12,2
4544,51274,Female,Grade 12,2
4545,51301,Female,Degree,0
4546,51304,Female,No records,1
4547,51333,Male,Degree,0
4548,51334,Male,Grade 12,0
4549,51335,Male,Degree,0
4550,51338,Male,Degree,1
4551,51339,Female,Grade 12,0
4552,51382,Male,No records,0
4553,51389,Female,No records,0
4554,51393,Male,Degree,1
4555,51416,Male,Diploma,2
4556,51419,Male,Grade 12,0
4557,51422,Female,Diploma,0
4558,51451,Male,Diploma,0
4559,51455,Male,Diploma,0
4560,51456,Female,Degree,0
4561,51460,Male,Degree,0
4562,51467,Female,Grade 12,1
4563,51500,Male,No records,3
4564,51508,Female,Grade 12,2
4565,51530,Male,Grade 12,0
4566,51531,Male,Diploma,0
4567,51554,Male,Degree,0
4568,51561,Male,Grade 12,1
4569,51562,Female,Grade 12,2
4570,51582,Female,No records,0
4571,51583,Female,Grade 12,3
4572,51585,Male,Grade 12,0
4573,51593,Male,Grade 12,0
4574,51602,Female,Diploma,0
4575,51610,Female,No records,4
4576,51615,Female,Grade 12,0
4577,51630,Female,Grade 12,3
4578,51644,Female,No records,0
4579,51650,Male,Grade 12,0
4580,51658,Male,No records,0
4581,51666,Male,Grade 12,0
4582,51683,Male,Grade 12,2
4583,51705,Male,Grade 12,0
4584,51706,Male,Degree,0
4585,51713,Female,Diploma,2
4586,51715,Male,Grade 12,0
4587,51731,Female,Grade 12,0
4588,51732,Male,No records,0
4589,51757,Female,Grade 12,1
4590,51762,Male,Diploma,2
4591,51769,Male,Grade 12,0
4592,51776,Female,Grade 12,0
4593,51779,Female,No records,2
4594,51781,Male,Grade 12,0
4595,51786,Female,No records,0
4596,51812,Male,Degree,0
4597,51834,Male,Grade 12,2
4598,51838,Female,Diploma,2
4599,51842,Male,No records,0
4600,51849,Male,Diploma,1
4601,51864,Male,Grade 12,1
4602,51866,Male,Degree,3
4603,51869,Male,Degree,0
4604,51915,Female,No records,0
4605,51920,Male,Diploma,0
4606,51931,Female,Diploma,2
4607,51937,Female,No records,0
4608,51946,Male,Diploma,0
4609,51948,Female,No records,0
4610,51959,Female,Grade 12,0
4611,51967,Female,Diploma,1
4612,51973,Male,No records,0
4613,51975,Female,Grade 12,1
4614,51981,Male,Postgrad,0
4615,51990,Female,Degree,0
4616,52001,Female,Diploma,0
4617,52011,Male,Degree,0
4618,52043,Male,Grade 12,1
4619,52049,Female,Degree,0
4620,52058,Male,Degree,0
4621,52059,Male,No records,0
4622,52061,Male,No records,1
4623,52063,Male,Grade 12,0
4624,52064,Male,Degree,0
4625,52065,Female,Grade 12,2
4626,52066,Female,No records,2
4627,52081,Male,Grade 12,0
4628,52087,Male,No records,0
4629,52090,Male,No records,0
4630,52104,Male,No records,0
4631,52129,Female,Diploma,0
4632,52130,Female,Grade 12,3
4633,52140,Female,Grade 12,2
4634,52146,Female,No records,2
4635,52150,Female,Grade 12,0
4636,52154,Female,No records,1
4637,52157,Female,Degree,0
4638,52180,Female,Postgrad,0
4639,52213,Female,Grade 12,0
4640,52216,Female,Degree,2
4641,52220,Female,Grade 12,0
4642,52229,Female,Degree,1
4643,52240,Male,Grade 12,2
4644,52246,Female,Diploma,0
4645,52249,Male,Diploma,2
4646,52251,Female,Grade 12,0
4647,52262,Female,Grade 12,0
4648,52265,Male,Grade 12,2
4649,52266,Male,Degree,0
4650,52290,Female,Grade 12,2
4651,52291,Female,Postgrad,1
4652,52316,Female,Grade 12,1
4653,52319,Male,No records,2
4654,52364,Female,Diploma,1
4655,52369,Male,Diploma,1
4656,52372,Male,Grade 12,2
4657,52379,Male,Postgrad,2
4658,52385,Male,Degree,0
4659,52388,Female,Diploma,2
4660,52391,Male,Grade 12,0
4661,52396,Male,Grade 12,0
4662,52425,Male,Diploma,0
4663,52432,Male,Diploma,1
4664,52435,Male,Grade 12,1
4665,52436,Male,Degree,2
4666,52450,Female,No records,0
4667,52512,Male,Degree,0
4668,52513,Male,No records,1
4669,52523,Female,Diploma,1
4670,52524,Male,Grade 12,0
4671,52525,Female,No records,1
4672,52541,Male,Diploma,0
4673,52551,Male,Grade 12,0
4674,52559,Female,Diploma,3
4675,52565,Male,No records,0
4676,52571,Female,Grade 12,0
4677,52575,Male,Grade 12,0
4678,52582,Male,Diploma,0
4679,52583,Female,No records,4
4680,52586,Female,Diploma,0
4681,52590,Male,Diploma,0
4682,52619,Male,Grade 12,0
4683,52633,Male,Grade 12,0
4684,52635,Male,Grade 12,2
4685,52636,Male,Diploma,0
4686,52661,Female,Diploma,2
4687,52681,Male,Grade 12,0
4688,52704,Male,Diploma,0
4689,52709,Female,Diploma,1
4690,52726,Male,Grade 12,1
4691,52728,Female,Grade 12,0
4692,52737,Male,Degree,0
4693,52743,Female,Grade 12,1
4694,52744,Female,Grade 12,0
4695,52745,Male,Grade 12,1
4696,52759,Female,Diploma,0
4697,52764,Male,Degree,1
4698,52768,Female,Grade 12,0
4699,52775,Male,Grade 12,2
4700,52779,Female,Degree,0
4701,52783,Female,Grade 12,0
4702,52786,Female,Degree,0
4703,52813,Male,Grade 12,0
4704,52816,Male,Grade 12,0
4705,52824,Male,Grade 12,0
4706,52834,Female,Grade 12,2
4707,52846,Male,Grade 12,0
4708,52853,Female,Grade 12,0
4709,52854,Female,Grade 12,0
4710,52865,Female,Postgrad,0
4711,52895,Male,Grade 12,0
4712,52917,Male,Diploma,0
4713,52920,Female,Grade 12,0
4714,52921,Male,No records,0
4715,52925,Female,No records,0
4716,52946,Male,Diploma,0
4717,52951,Male,Grade 12,0
4718,52959,Male,Grade 12,0
4719,52971,Male,Grade 12,3
4720,52973,Male,Grade 12,0
4721,52991,Male,Diploma,1
4722,52998,Male,Degree,0
4723,53003,Female,Diploma,1
4724,53009,Female,No records,1
4725,53011,Female,Diploma,0
4726,53016,Female,Grade 12,0
4727,53025,Female,Grade 12,0
4728,53027,Male,Grade 12,0
4729,53042,Female,No records,0
4730,53049,Male,No records,2
4731,53050,Male,Grade 12,3
4732,53054,Female,Grade 12,0
4733,53086,Male,Degree,0
4734,53094,Female,Diploma,0
4735,53102,Female,Diploma,1
4736,53127,Male,No records,0
4737,53150,Female,Diploma,2
4738,53158,Male,Grade 12,0
4739,53160,Male,Grade 12,2
4740,53168,Male,Grade 12,2
4741,53188,Male,No records,0
4742,53190,Male,Postgrad,3
4743,53197,Female,Grade 12,1
4744,53203,Female,Grade 12,0
4745,53227,Male,Grade 12,1
4746,53234,Male,Postgrad,1
4747,53238,Male,No records,2
4748,53252,Female,Grade 12,0
4749,53274,Male,Grade 12,1
4750,53285,Male,No records,0
4751,53292,Female,Grade 12,0
4752,53302,Female,No records,0
4753,53307,Female,Degree,0
4754,53308,Female,Grade 12,0
4755,53315,Male,Degree,3
4756,53335,Male,Grade 12,0
4757,53354,Female,Grade 12,0
4758,53359,Female,Postgrad,1
4759,53372,Male,Degree,1
4760,53373,Female,Diploma,1
4761,53374,Female,Grade 12,0
4762,53379,Male,Degree,0
4763,53381,Female,Degree,1
4764,53384,Female,Grade 12,1
4765,53411,Male,Grade 12,0
4766,53415,Female,Degree,0
4767,53420,Male,Grade 12,2
4768,53444,Female,Diploma,0
4769,53453,Female,Postgrad,1
4770,53455,Male,Diploma,2
4771,53461,Male,Grade 12,0
4772,53475,Male,Grade 12,1
4773,53507,Male,Diploma,1
4774,53514,Male,Diploma,0
4775,53520,Female,Degree,0
4776,53529,Female,Diploma,0
4777,53548,Female,No records,2
4778,53551,Female,Grade 12,0
4779,53554,Male,Diploma,0
4780,53560,Female,Grade 12,0
4781,53563,Female,Grade 12,1
4782,53577,Male,No records,0
4783,53583,Female,Grade 12,0
4784,53586,Male,Diploma,0
4785,53590,Male,No records,0
4786,53607,Male,Diploma,0
4787,53614,Male,Diploma,2
4788,53616,Female,Diploma,0
4789,53626,Female,Diploma,0
4790,53630,Male,Degree,0
4791,53637,Male,Diploma,0
4792,53645,Female,Diploma,0
4793,53679,Female,No records,0
4794,53684,Male,Diploma,0
4795,53719,Female,Degree,1
4796,53721,Female,No records,2
4797,53732,Female,Diploma,1
4798,53740,Male,Postgrad,3
4799,53741,Female,Grade 12,1
4800,53742,Female,No records,0
4801,53756,Male,Diploma,0
4802,53761,Male,Degree,2
4803,53770,Female,Grade 12,0
4804,53773,Female,Grade 12,0
4805,53787,Female,Degree,0
4806,53789,Male,Diploma,0
4807,53798,Female,No records,2
4808,53817,Male,Grade 12,0
4809,53828,Female,Grade 12,0
4810,53833,Male,Degree,1
4811,53836,Male,Degree,0
4812,53837,Female,Diploma,0
4813,53849,Female,No records,2
4814,53854,Female,No records,2
4815,53866,Male,Diploma,0
4816,53884,Female,Postgrad,0
4817,53905,Female,Diploma,0
4818,53916,Female,Grade 12,0
4819,53920,Female,Grade 12,1
4820,53923,Female,No records,0
4821,53933,Female,Grade 12,3
4822,53951,Female,Grade 12,3
4823,53956,Female,Grade 12,2
4824,53972,Male,Grade 12,2
4825,53979,Female,No records,0
4826,53982,Female,Degree,1
4827,53987,Female,Diploma,0
4828,53992,Male,Diploma,0
4829,54030,Female,Grade 12,0
4830,54037,Male,No records,1
4831,54040,Female,Grade 12,0
4832,54046,Female,Grade 12,0
4833,54058,Female,Diploma,0
4834,54065,Male,Diploma,2
4835,54066,Female,Grade 12,0
4836,54071,Male,Grade 12,1
4837,54072,Male,Grade 12,2
4838,54090,Female,No records,0
4839,54091,Female,Grade 12,2
4840,54094,Male,Grade 12,0
4841,54098,Female,No records,1
4842,54112,Male,Diploma,0
4843,54122,Male,Postgrad,3
4844,54142,Male,Grade 12,1
4845,54144,Female,Diploma,0
4846,54146,Female,Diploma,0
4847,54175,Male,Grade 12,0
4848,54183,Male,Grade 12,0
4849,54192,Female,Grade 12,2
4850,54194,Male,Grade 12,1
4851,54201,Male,Grade 12,0
4852,54229,Male,No records,0
4853,54241,Male,Degree,2
4854,54248,Female,No records,1
4855,54249,Male,Diploma,0
4856,54256,Female,Postgrad,0
4857,54260,Female,Degree,0
4858,54262,Female,Grade 12,1
4859,54284,Female,Degree,0
4860,54299,Female,Degree,1
4861,54306,Male,Degree,0
4862,54307,Female,Grade 12,0
4863,54310,Male,Grade 12,1
4864,54316,Male,Diploma,0
4865,54318,Female,Grade 12,0
4866,54324,Male,Grade 12,2
4867,54326,Female,Diploma,0
4868,54329,Female,Degree,0
4869,54352,Male,Grade 12,0
4870,54355,Male,Diploma,2
4871,54356,Female,No records,0
4872,54359,Female,Diploma,2
4873,54395,Female,No records,2
4874,54402,Male,No records,0
4875,54423,Male,Diploma,0
4876,54430,Male,Postgrad,0
4877,54449,Female,Diploma,0
4878,54455,Female,Grade 12,2
4879,54460,Female,No records,0
4880,54461,Male,No records,0
4881,54476,Female,Degree,0
4882,54477,Female,Diploma,1
4883,54483,Male,Degree,0
4884,54490,Male,Diploma,1
4885,54500,Male,Diploma,0
4886,54507,Male,Degree,0
4887,54516,Female,Grade 12,0
4888,54521,Male,Diploma,0
4889,54527,Female,Diploma,1
4890,54542,Male,Diploma,2
4891,54552,Male,No records,2
4892,54558,Female,No records,1
4893,54566,Female,Diploma,0
4894,54578,Female,Grade 12,0
4895,54588,Female,Grade 12,0
4896,54599,Female,Postgrad,1
4897,54610,Male,Diploma,0
4898,54611,Female,Postgrad,0
4899,54619,Female,Diploma,1
4900,54620,Female,Grade 12,1
4901,54621,Male,Grade 12,1
4902,54629,Female,Grade 12,0
4903,54632,Female,Grade 12,0
4904,54639,Male,Postgrad,0
4905,54644,Female,No records,2
4906,54645,Male,No records,0
4907,54646,Male,Degree,0
4908,54652,Female,Grade 12,0
4909,54658,Male,Degree,1
4910,54662,Male,Grade 12,1
4911,54670,Female,Grade 12,0
4912,54672,Female,Grade 12,0
4913,54675,Female,Grade 12,0
4914,54689,Male,Diploma,2
4915,54690,Male,Grade 12,1
4916,54693,Male,Diploma,3
4917,54698,Male,Grade 12,0
4918,54708,Male,Degree,0
4919,54710,Female,Grade 12,2
4920,54711,Female,Postgrad,0
4921,54715,Male,Degree,0
4922,54720,Female,Degree,0
4923,54722,Female,Grade 12,0
4924,54730,Male,Diploma,1
4925,54741,Female,Grade 12,0
4926,54759,Female,Degree,0
4927,54764,Male,Grade 12,0
4928,54768,Male,Grade 12,1
4929,54794,Female,No records,0
4930,54797,Male,Grade 12,0
4931,54798,Male,Grade 12,0
4932,54801,Female,Diploma,1
4933,54802,Male,Degree,1
4934,54814,Female,Diploma,0
4935,54827,Female,Grade 12,1
4936,54829,Male,Grade 12,0
4937,54832,Male,No records,0
4938,54848,Male,No records,0
4939,54849,Male,Grade 12,1
4940,54854,Female,Grade 12,1
4941,54859,Female,Diploma,2
4942,54860,Female,Degree,0
4943,54866,Male,Grade 12,0
4944,54872,Female,Diploma,0
4945,54873,Female,Diploma,1
4946,54875,Female,Diploma,1
4947,54877,Female,Diploma,0
4948,54883,Male,Diploma,0
4949,54886,Female,No records,0
4950,54887,Male,Degree,0
4951,54905,Male,Grade 12,2
4952,54935,Female,No records,2
4953,54936,Male,Grade 12,0
4954,54947,Female,No records,0
4955,54972,Female,Grade 12,1
4956,54975,Female,Degree,0
4957,54978,Male,Grade 12,0
4958,54981,Male,Grade 12,2
4959,54998,Female,Grade 12,0
4960,55009,Female,Degree,0
4961,55012,Male,Degree,0
4962,55019,Female,Diploma,0
4963,55053,Female,Postgrad,0
4964,55058,Male,Grade 12,1
4965,55061,Female,Diploma,2
4966,55066,Female,Grade 12,0
4967,55070,Male,No records,0
4968,55074,Male,Diploma,2
4969,55083,Male,Diploma,1
4970,55084,Female,Degree,0
4971,55085,Female,Grade 12,4
4972,55090,Male,Grade 12,0
4973,55100,Female,Diploma,1
4974,55101,Male,Diploma,0
4975,55109,Female,Degree,0
4976,55112,Female,Grade 12,0
4977,55117,Female,Grade 12,2
4978,55134,Female,No records,0
4979,55141,Male,Degree,0
4980,55143,Male,Diploma,0
4981,55151,Female,No records,1
4982,55173,Male,Degree,0
4983,55184,Male,Diploma,0
4984,55186,Female,Degree,0
4985,55196,Male,Diploma,4
4986,55197,Male,No records,0
4987,55209,Female,Degree,2
4988,55212,Male,Postgrad,0
4989,55219,Female,Grade 12,1
4990,55234,Female,Grade 12,0
4991,55249,Male,Diploma,1
4992,55260,Female,Grade 12,0
4993,55270,Female,Grade 12,3
4994,55285,Female,Degree,1
4995,55290,Female,Grade 12,0
4996,55291,Male,Grade 12,4
4997,55302,Male,Grade 12,3
4998,55331,Male,Grade 12,1
4999,55335,Female,Grade 12,0
5000,55354,Male,No records,0
5001,55380,Female,Grade 12,2
5002,55381,Female,No records,2
5003,55385,Female,Degree,2
5004,55396,Female,Grade 12,1
5005,55404,Male,Diploma,0
5006,55408,Male,Grade 12,0
5007,55413,Female,Diploma,0
5008,55415,Male,Grade 12,1
5009,55423,Female,Degree,0
5010,55434,Male,Grade 12,1
5011,55444,Female,Diploma,0
5012,55446,Female,Grade 12,0
5013,55471,Female,No records,2
5014,55508,Male,Grade 12,0
5015,55510,Female,Diploma,2
5016,55526,Male,Degree,0
5017,55532,Female,No records,1
5018,55533,Male,Grade 12,0
5019,55539,Male,Grade 12,0
5020,55544,Female,Grade 12,1
5021,55594,Female,Grade 12,0
5022,55622,Female,Grade 12,0
5023,55625,Female,Diploma,3
5024,55630,Male,Degree,3
5025,55635,Female,Diploma,0
5026,55639,Male,Grade 12,2
5027,55642,Male,Grade 12,0
5028,55669,Male,Grade 12,1
5029,55681,Female,Diploma,0
5030,55683,Male,Degree,0
5031,55691,Female,No records,0
5032,55710,Female,Diploma,0
5033,55715,Female,Diploma,0
5034,55726,Male,Grade 12,0
5035,55731,Male,Grade 12,0
5036,55737,Male,Grade 12,0
5037,55739,Female,No records,0
5038,55747,Female,Grade 12,2
5039,55750,Male,Diploma,2
5040,55757,Female,No records,0
5041,55759,Female,Diploma,1
5042,55761,Male,Diploma,1
5043,55786,Female,Grade 12,0
5044,55790,Female,Degree,1
5045,55795,Female,Diploma,3
5046,55798,Female,Grade 12,2
5047,55814,Male,Degree,0
5048,55819,Female,Degree,2
5049,55825,Male,Grade 12,0
5050,55830,Female,Diploma,0
5051,55839,Male,Grade 12,2
5052,55840,Male,No records,0
5053,55845,Male,Diploma,0
5054,55850,Male,Grade 12,0
5055,55889,Male,No records,0
5056,55892,Male,Degree,0
5057,55905,Male,Diploma,2
5058,55906,Male,No records,0
5059,55922,Male,Degree,0
5060,55937,Male,Degree,0
5061,55938,Male,Grade 12,0
5062,55943,Female,Diploma,1
5063,55945,Male,Degree,0
5064,55957,Female,Grade 12,0
5065,55961,Female,Grade 12,0
5066,55963,Female,Diploma,0
5067,55966,Male,Grade 12,0
5068,55982,Female,No records,0
5069,55997,Female,Diploma,1
5070,55999,Male,Degree,1
5071,56007,Male,Diploma,0
5072,56008,Female,Degree,4
5073,56011,Female,Diploma,0
5074,56015,Male,Diploma,2
5075,56036,Female,Grade 12,0
5076,56039,Male,Degree,0
5077,56044,Male,Grade 12,1
5078,56046,Male,Grade 12,0
5079,56063,Male,Diploma,0
5080,56067,Female,Grade 12,2
5081,56095,Male,Diploma,0
5082,56107,Female,Diploma,0
5083,56110,Male,No records,0
5084,56115,Male,Diploma,0
5085,56119,Male,No records,1
5086,56125,Male,Grade 12,0
5087,56136,Female,Grade 12,0
5088,56138,Male,Diploma,0
5089,56139,Female,No records,0
5090,56150,Female,Grade 12,0
5091,56164,Male,Grade 12,0
5092,56192,Female,Grade 12,0
5093,56200,Female,Grade 12,1
5094,56207,Female,Degree,1
5095,56212,Female,Degree,0
5096,56218,Male,Grade 12,1
5097,56248,Female,Diploma,0
5098,56250,Female,No records,1
5099,56260,Male,Grade 12,0
5100,56261,Male,Grade 12,0
5101,56267,Female,No records,0
5102,56277,Male,Grade 12,0
5103,56284,Male,No records,0
5104,56301,Male,Diploma,1
5105,56328,Male,No records,2
5106,56339,Female,Grade 12,1
5107,56352,Male,No records,0
5108,56361,Female,Grade 12,0
5109,56366,Male,No records,1
5110,56382,Female,Grade 12,3
5111,56397,Female,Grade 12,1
5112,56413,Male,Degree,0
5113,56437,Female,Diploma,1
5114,56450,Male,Degree,1
5115,56473,Female,Diploma,0
5116,56474,Male,Grade 12,0
5117,56476,Female,Diploma,0
5118,56497,Female,Diploma,4
5119,56540,Male,Diploma,0
5120,56549,Female,No records,0
5121,56552,Female,Degree,0
5122,56560,Female,Grade 12,0
5123,56561,Male,No records,0
5124,56577,Male,Diploma,0
5125,56580,Male,No records,3
5126,56585,Male,Diploma,0
5127,56615,Female,Grade 12,0
5128,56633,Female,Degree,0
5129,56640,Female,Grade 12,0
5130,56661,Male,Grade 12,0
5131,56663,Female,No records,0
5132,56672,Male,No records,0
5133,56685,Male,Diploma,2
5134,56695,Male,Grade 12,0
5135,56703,Female,Postgrad,0
5136,56707,Female,Diploma,0
5137,56749,Female,No records,0
5138,56754,Male,Diploma,0
5139,56760,Female,Diploma,0
5140,56763,Male,No records,0
5141,56773,Female,Degree,2
5142,56778,Female,Diploma,0
5143,56792,Female,Grade 12,0
5144,56793,Male,Grade 12,2
5145,56795,Female,No records,0
5146,56811,Female,Diploma,0
5147,56813,Female,No records,1
5148,56821,Female,Diploma,0
5149,56858,Female,Grade 12,1
5150,56868,Female,No records,1
5151,56870,Female,Degree,0
5152,56874,Female,Grade 12,1
5153,56893,Female,No records,0
5154,56895,Male,Diploma,0
5155,56897,Female,Postgrad,0
5156,56904,Male,Postgrad,2
5157,56906,Female,Grade 12,0
5158,56908,Female,Grade 12,0
5159,56910,Male,Diploma,0
5160,56912,Female,Diploma,2
5161,56917,Female,Grade 12,1
5162,56945,Male,Degree,0
5163,56957,Male,Grade 12,1
5164,56967,Female,Grade 12,1
5165,57004,Male,Degree,0
5166,57013,Female,Grade 12,0
5167,57028,Female,Diploma,2
5168,57061,Female,Degree,2
5169,57067,Female,No records,2
5170,57081,Male,No records,0
5171,57087,Female,Degree,0
5172,57098,Female,Grade 12,0
5173,57109,Female,Grade 12,0
5174,57119,Female,Degree,0
5175,57143,Male,Grade 12,1
5176,57157,Female,Degree,1
5177,57169,Female,Grade 12,0
5178,57175,Male,Postgrad,0
5179,57178,Male,No records,1
5180,57188,Female,Grade 12,0
5181,57192,Female,Grade 12,3
5182,57201,Male,Degree,2
5183,57206,Female,Grade 12,0
5184,57209,Male,Diploma,0
5185,57220,Female,Grade 12,2
5186,57228,Female,Grade 12,0
5187,57240,Female,Grade 12,2
5188,57253,Female,Grade 12,1
5189,57262,Female,Postgrad,0
5190,57279,Female,No records,0
5191,57289,Female,Degree,0
5192,57295,Female,No records,1
5193,57309,Female,Grade 12,1
5194,57315,Female,Grade 12,1
5195,57317,Male,Grade 12,0
5196,57318,Male,Diploma,0
5197,57334,Male,No records,0
5198,57336,Female,Grade 12,1
5199,57337,Male,Diploma,0
5200,57372,Female,Degree,0
5201,57391,Female,Grade 12,1
5202,57392,Male,No records,0
5203,57397,Male,Diploma,0
5204,57410,Female,Postgrad,0
5205,57438,Female,Grade 12,3
5206,57439,Female,Diploma,0
5207,57451,Male,No records,0
5208,57452,Male,No records,0
5209,57455,Female,Degree,0
5210,57470,Female,Grade 12,1
5211,57473,Female,Grade 12,0
5212,57476,Female,Grade 12,0
5213,57491,Female,Grade 12,0
5214,57496,Female,Degree,0
5215,57509,Male,Postgrad,2
5216,57511,Male,Degree,1
5217,57520,Female,Grade 12,0
5218,57530,Male,No records,0
5219,57532,Male,Diploma,0
5220,57533,Male,No records,2
5221,57534,Female,Diploma,0
5222,57541,Female,No records,0
5223,57543,Female,No records,0
5224,57544,Male,No records,2
5225,57555,Male,Diploma,0
5226,57583,Female,Diploma,0
5227,57600,Male,No records,0
5228,57602,Male,Grade 12,0
5229,57616,Male,Grade 12,0
5230,57658,Male,Grade 12,0
5231,57659,Female,Grade 12,2
5232,57666,Male,Grade 12,0
5233,57668,Female,Grade 12,0
5234,57681,Female,Degree,2
5235,57693,Female,Diploma,0
5236,57719,Female,Grade 12,0
5237,57734,Male,Grade 12,2
5238,57741,Female,No records,1
5239,57750,Male,No records,0
5240,57753,Male,No records,2
5241,57760,Female,Diploma,0
5242,57775,Female,Diploma,3
5243,57795,Male,Grade 12,0
5244,57798,Male,No records,1
5245,57816,Female,Grade 12,0
5246,57818,Male,No records,0
5247,57821,Female,Grade 12,0
5248,57834,Female,Degree,0
5249,57838,Male,Diploma,3
5250,57839,Male,Diploma,0
5251,57841,Female,Degree,2
5252,57845,Female,Diploma,0
5253,57851,Female,Grade 12,0
5254,57879,Female,Grade 12,2
5255,57897,Female,Grade 12,0
5256,57911,Male,Degree,2
5257,57915,Female,Grade 12,2
5258,57920,Female,Diploma,0
5259,57923,Male,No records,1
5260,57926,Male,Degree,0
5261,57929,Female,Grade 12,0
5262,57931,Female,Grade 12,0
5263,57938,Male,Postgrad,3
5264,57940,Female,Grade 12,2
5265,57948,Female,Grade 12,0
5266,57954,Male,Diploma,0
5267,57956,Female,No records,2
5268,57959,Female,No records,1
5269,57962,Female,No records,0
5270,57989,Male,No records,0
5271,57990,Male,Grade 12,0
5272,57997,Male,Diploma,2
5273,57998,Female,Grade 12,0
5274,58009,Female,Diploma,0
5275,58022,Female,Grade 12,1
5276,58023,Male,Grade 12,2
5277,58066,Female,Diploma,0
5278,58070,Male,Postgrad,3
5279,58075,Male,Diploma,0
5280,58083,Male,Diploma,1
5281,58085,Male,No records,0
5282,58091,Male,Diploma,0
5283,58102,Male,Diploma,0
5284,58112,Female,Diploma,0
5285,58113,Female,Grade 12,1
5286,58116,Female,Grade 12,0
5287,58122,Male,No records,1
5288,58134,Female,Degree,0
5289,58138,Female,Grade 12,0
5290,58166,Female,Grade 12,1
5291,58172,Male,Diploma,0
5292,58175,Male,Diploma,2
5293,58216,Female,Postgrad,0
5294,58217,Female,Diploma,1
5295,58227,Female,No records,1
5296,58228,Female,Grade 12,1
5297,58231,Male,No records,1
5298,58238,Male,Degree,1
5299,58247,Female,Degree,0
5300,58249,Male,Grade 12,2
5301,58259,Male,Grade 12,1
5302,58262,Female,No records,2
5303,58265,Female,Grade 12,3
5304,58286,Female,Grade 12,0
5305,58288,Female,Diploma,2
5306,58306,Female,Diploma,0
5307,58313,Male,Degree,0
5308,58315,Male,Diploma,0
5309,58316,Male,Grade 12,2
5310,58326,Male,Grade 12,0
5311,58327,Male,No records,0
5312,58337,Male,Degree,0
5313,58340,Female,Grade 12,1
5314,58372,Female,No records,0
5315,58376,Female,No records,0
5316,58377,Male,Diploma,0
5317,58394,Male,No records,0
5318,58401,Male,Diploma,0
5319,58407,Male,No records,0
5320,58414,Male,Diploma,0
5321,58435,Male,Degree,2
5322,58445,Female,No records,0
5323,58449,Female,Grade 12,0
5324,58464,Female,Diploma,0
5325,58465,Male,Diploma,0
5326,58468,Female,Degree,0
5327,58475,Female,Diploma,0
5328,58478,Female,Grade 12,0
5329,58488,Female,Grade 12,2
5330,58496,Female,Degree,0
5331,58503,Male,No records,0
5332,58515,Female,Diploma,2
5333,58526,Female,Diploma,0
5334,58531,Male,Postgrad,0
5335,58535,Female,Grade 12,1
5336,58538,Female,Diploma,0
5337,58550,Female,Diploma,0
5338,58555,Male,Diploma,2
5339,58560,Male,Grade 12,0
5340,58569,Male,Diploma,0
5341,58573,Female,Postgrad,0
5342,58577,Female,Grade 12,0
5343,58579,Female,Grade 12,0
5344,58580,Female,Grade 12,0
5345,58586,Male,Grade 12,0
5346,58594,Male,Diploma,1
5347,58603,Male,Grade 12,0
5348,58604,Male,Diploma,2
5349,58610,Female,Diploma,1
5350,58628,Male,Grade 12,1
5351,58636,Male,Grade 12,1
5352,58637,Female,No records,0
5353,58641,Female,Diploma,0
5354,58645,Female,Degree,1
5355,58653,Male,Grade 12,0
5356,58659,Male,Postgrad,0
5357,58666,Male,Diploma,2
5358,58669,Male,Grade 12,0
5359,58674,Male,Degree,0
5360,58681,Male,No records,0
5361,58682,Female,Degree,0
5362,58684,Female,Degree,3
5363,58685,Female,Diploma,2
5364,58689,Male,No records,0
5365,58698,Male,Grade 12,2
5366,58699,Female,Degree,0
5367,58702,Female,Grade 12,1
5368,58714,Female,Diploma,0
5369,58715,Male,Grade 12,0
5370,58774,Female,Diploma,0
5371,58777,Female,No records,1
5372,58781,Female,Degree,0
5373,58814,Female,Degree,0
5374,58826,Male,Grade 12,1
5375,58834,Male,Diploma,0
5376,58837,Male,Degree,0
5377,58843,Female,Grade 12,0
5378,58844,Female,Grade 12,0
5379,58849,Male,Diploma,2
5380,58863,Female,Grade 12,0
5381,58872,Female,Diploma,0
5382,58880,Female,Grade 12,0
5383,58892,Female,Diploma,0
5384,58918,Female,Degree,0
5385,58919,Female,Degree,0
5386,58923,Female,Diploma,0
5387,58930,Female,Postgrad,0
5388,58931,Male,No records,0
5389,58933,Male,Diploma,3
5390,58954,Male,Postgrad,0
5391,58961,Female,Grade 12,0
5392,58985,Female,Grade 12,2
5393,58988,Male,No records,0
5394,58997,Male,Degree,2
5395,59009,Female,Diploma,0
5396,59012,Male,No records,1
5397,59026,Male,Grade 12,0
5398,59029,Male,Diploma,0
5399,59040,Female,Grade 12,0
5400,59045,Female,Grade 12,0
5401,59056,Female,Grade 12,0
5402,59066,Male,Postgrad,2
5403,59075,Male,Degree,0
5404,59076,Male,Grade 12,2
5405,59083,Male,No records,1
5406,59087,Female,Grade 12,0
5407,59099,Male,Diploma,0
5408,59101,Female,Degree,1
5409,59104,Male,Degree,0
5410,59115,Male,Grade 12,0
